date,tactic,state,campaign,impressions,clicks,spend,attributed_revenue,channel,ctr,cpc,cpm,roas
2025-07-11,Non-Branded Search,CA,Google - Non-Branded Search - C03,152750,7065,1103.65,3712.89,Google,0.04625204582651391,0.1562137296532201,7.225204582651391,3.364191546232954
2025-07-12,Non-Branded Search,CA,Google - Non-Branded Search - C03,166526,7499,671.45,1949.02,Google,0.045032007013919746,0.08953860514735298,4.03210309501219,2.902703105220046
2025-07-13,Non-Branded Search,CA,Google - Non-Branded Search - C03,230320,9862,1584.48,5233.13,Google,0.04281868704411254,0.16066517947677955,6.879472038902397,3.3027428557002927
2025-07-14,Non-Branded Search,CA,Google - Non-Branded Search - C03,214988,9460,1091.91,3595.37,Google,0.04400245595102983,0.11542389006342496,5.078934638212365,3.292734749200941
2025-07-15,Non-Branded Search,CA,Google - Non-Branded Search - C03,169483,6983,1481.13,4359.98,Google,0.04120177244915419,0.21210511241586713,8.739106577060825,2.9436848892399716
2025-07-16,Non-Branded Search,CA,Google - Non-Branded Search - C03,177251,7316,1573.36,4253.83,Google,0.04127480239885812,0.21505740841990156,8.876452036941963,2.703659683734174
2025-07-17,Non-Branded Search,CA,Google - Non-Branded Search - C03,137858,6036,507.63,1560.12,Google,0.04378418372528254,0.08410039761431412,3.6822672605144424,3.0733408191005256
2025-07-18,Non-Branded Search,CA,Google - Non-Branded Search - C03,75646,3503,620.48,1895.38,Google,0.04630780213097851,0.17712817584927207,8.202416519049256,3.054699587416194
2025-07-19,Non-Branded Search,CA,Google - Non-Branded Search - C03,92374,3878,339.52,1201.04,Google,0.04198150994868686,0.08755028365136668,3.675493104120207,3.53746465598492
2025-07-20,Non-Branded Search,CA,Google - Non-Branded Search - C03,123225,5727,436.36,1544.48,Google,0.04647595861229458,0.0761934695302951,3.5411645364171234,3.539462828856907
2025-07-21,Non-Branded Search,CA,Google - Non-Branded Search - C03,159990,7144,1032.57,3440.05,Google,0.04465279079942496,0.14453667413213886,6.4539658728670535,3.3315416872463857
2025-07-22,Non-Branded Search,CA,Google - Non-Branded Search - C03,126012,5281,1245.1,3449.53,Google,0.04190870710725963,0.2357697405794357,9.880805002698155,2.770484298449924
2025-07-23,Non-Branded Search,CA,Google - Non-Branded Search - C03,146820,6233,1153.05,3555.53,Google,0.04245334423103119,0.1849911759987165,7.853494074376788,3.083587008369108
2025-07-24,Non-Branded Search,CA,Google - Non-Branded Search - C03,283731,13483,2558.07,7889.99,Google,0.04752036259696685,0.18972558036045392,9.015828372648741,3.0843526564949353
2025-07-25,Non-Branded Search,CA,Google - Non-Branded Search - C03,189424,8858,1172.9,4332.0,Google,0.0467628178055579,0.1324113795439151,6.191929216994678,3.6934094978259013
2025-07-26,Non-Branded Search,CA,Google - Non-Branded Search - C03,113826,5204,718.54,2727.6,Google,0.04571890429251665,0.13807455803228286,6.312617503909476,3.7960308403150833
2025-07-27,Non-Branded Search,CA,Google - Non-Branded Search - C03,164432,7975,755.93,2530.45,Google,0.04850029191398268,0.09478746081504702,4.597219519314975,3.347466035214901
2025-07-28,Non-Branded Search,CA,Google - Non-Branded Search - C03,116985,4744,767.74,2657.14,Google,0.040552207547976234,0.16183389544688026,6.562721716459375,3.4609893974522623
2025-07-29,Non-Branded Search,CA,Google - Non-Branded Search - C03,178194,7876,1180.5,3840.1,Google,0.04419901904665702,0.14988572879634332,6.6248021818916465,3.2529436679373145
2025-07-30,Non-Branded Search,CA,Google - Non-Branded Search - C03,368328,16485,1697.05,5380.61,Google,0.0447563041636802,0.10294510160752199,4.607442279707217,3.1705665714033175
2025-07-31,Non-Branded Search,CA,Google - Non-Branded Search - C03,50000,2060,374.52,1038.38,Google,0.0412,0.18180582524271843,7.4904,2.77256221296593
2025-08-01,Non-Branded Search,CA,Google - Non-Branded Search - C03,234000,10803,1097.4,3926.2,Google,0.04616666666666667,0.10158289364065538,4.68974358974359,3.5777291780572256
2025-08-02,Non-Branded Search,CA,Google - Non-Branded Search - C03,200127,9014,1532.24,5811.85,Google,0.045041398711818,0.16998446860439317,7.656338225226981,3.793041560068919
2025-08-03,Non-Branded Search,CA,Google - Non-Branded Search - C03,132550,5612,1200.87,3459.27,Google,0.0423387400980762,0.21398253741981466,9.059751037344398,2.880636538509581
2025-08-04,Non-Branded Search,CA,Google - Non-Branded Search - C03,152484,7254,662.88,2339.21,Google,0.04757220429684426,0.09138130686517783,4.347210199102856,3.5288589186579773
2025-08-05,Non-Branded Search,CA,Google - Non-Branded Search - C03,187169,8015,585.06,1984.71,Google,0.04282226223359638,0.07299563318777291,3.125838146274223,3.3923187365398424
2025-08-06,Non-Branded Search,CA,Google - Non-Branded Search - C03,149936,7319,1466.28,4573.34,Google,0.04881416070856899,0.20033884410438585,9.779372532280439,3.119008647734403
2025-08-07,Non-Branded Search,CA,Google - Non-Branded Search - C03,248705,11905,976.87,3464.86,Google,0.0478679560121429,0.08205543889122217,3.927826139402103,3.546899792193434
2025-08-08,Non-Branded Search,CA,Google - Non-Branded Search - C03,168838,8101,995.18,3199.08,Google,0.047980904772622276,0.12284656215282064,5.894289200298511,3.2145742478747565
2025-08-09,Non-Branded Search,CA,Google - Non-Branded Search - C03,385603,18828,1248.86,4470.36,Google,0.04882742094848847,0.06632993414064159,3.2387196157706244,3.5795525519273577
2025-08-10,Non-Branded Search,CA,Google - Non-Branded Search - C03,224560,9380,1874.93,5756.53,Google,0.04177057356608479,0.1998859275053305,8.349349839686498,3.070263956521043
2025-08-11,Non-Branded Search,CA,Google - Non-Branded Search - C03,214118,10257,888.08,3117.41,Google,0.047903492466770656,0.08658282148776446,4.147619536890873,3.510280605350869
2025-08-12,Non-Branded Search,CA,Google - Non-Branded Search - C03,186728,8276,1129.06,3855.68,Google,0.044321151621610044,0.1364258095698405,6.0465489910458,3.4149469470178735
2025-08-13,Non-Branded Search,CA,Google - Non-Branded Search - C03,258128,11515,1782.86,5228.19,Google,0.044609651025847644,0.15482935301780285,6.906883406681956,2.9324736659075867
2025-08-14,Non-Branded Search,CA,Google - Non-Branded Search - C03,159186,6988,782.42,2382.6,Google,0.04389833276795698,0.11196622781911848,4.915130727576545,3.045167557066537
2025-08-15,Non-Branded Search,CA,Google - Non-Branded Search - C03,109085,5305,1020.06,3303.52,Google,0.04863180088921483,0.1922827521206409,9.35105651556126,3.238554594827755
2025-08-16,Non-Branded Search,CA,Google - Non-Branded Search - C03,223846,11042,1219.6,4155.07,Google,0.04932855623955755,0.11045100525267161,5.448388624322079,3.4069121023286324
2025-08-17,Non-Branded Search,CA,Google - Non-Branded Search - C03,295193,14114,1941.68,6500.52,Google,0.04781278688857798,0.13757120589485616,6.577662749455441,3.347884306373862
2025-08-18,Non-Branded Search,CA,Google - Non-Branded Search - C03,117010,5156,334.22,963.76,Google,0.04406460986240492,0.06482156710628395,2.856337065208102,2.8836095984680745
2025-08-19,Non-Branded Search,CA,Google - Non-Branded Search - C03,136592,5540,565.49,2074.43,Google,0.040558744289563076,0.1020740072202166,4.139993557455781,3.6683760986047496
2025-08-20,Non-Branded Search,CA,Google - Non-Branded Search - C03,261279,10870,2449.5,8261.49,Google,0.041603037366187104,0.225344986200552,9.37503588118448,3.3727250459277403
2025-08-21,Non-Branded Search,CA,Google - Non-Branded Search - C03,127192,5774,921.31,2598.89,Google,0.0453959368513743,0.15956182888811915,7.243458708094849,2.8208637700665355
2025-08-22,Non-Branded Search,CA,Google - Non-Branded Search - C03,106315,4393,964.07,2942.78,Google,0.04132060386587029,0.21945595265194628,9.068052485538258,3.0524546972730198
2025-08-23,Non-Branded Search,CA,Google - Non-Branded Search - C03,158823,7690,753.98,2760.79,Google,0.04841867991411823,0.09804681404421327,4.7472973058058345,3.661622324199581
2025-08-24,Non-Branded Search,CA,Google - Non-Branded Search - C03,398692,17218,3761.92,11992.22,Google,0.04318621893592046,0.2184876292252294,9.435654590510971,3.1877924038788703
2025-08-25,Non-Branded Search,CA,Google - Non-Branded Search - C03,259033,12812,1920.62,6054.87,Google,0.049460879501839534,0.14990789884483297,7.414576521138233,3.152560110797555
2025-08-26,Non-Branded Search,CA,Google - Non-Branded Search - C03,192188,8660,1184.2,3434.45,Google,0.045060045372239683,0.13674364896073904,6.161675026536516,2.9002280020266844
2025-08-27,Non-Branded Search,CA,Google - Non-Branded Search - C03,156407,7500,1101.95,3468.22,Google,0.047951818013260275,0.14692666666666668,7.045400781294955,3.14734788329779
2025-08-28,Non-Branded Search,CA,Google - Non-Branded Search - C03,320550,14198,1048.44,3381.42,Google,0.04429262205584152,0.07384420340893084,3.2707533926064576,3.22519171340277
2025-08-29,Non-Branded Search,CA,Google - Non-Branded Search - C03,110963,5351,916.15,3014.44,Google,0.04822328163441868,0.17121098860026163,8.256355722177663,3.2903345522021503
2025-08-30,Non-Branded Search,CA,Google - Non-Branded Search - C03,202780,8857,1612.9,5766.0,Google,0.0436778775027123,0.1821045500733883,7.953940230791991,3.5749271498542994
2025-08-31,Non-Branded Search,CA,Google - Non-Branded Search - C03,204412,8347,1254.13,4032.21,Google,0.040834197600923626,0.150249191326225,6.135305167994051,3.215145160390071
2025-09-01,Non-Branded Search,CA,Google - Non-Branded Search - C03,224525,9887,2160.79,6787.53,Google,0.044035185391381806,0.2185485991706281,9.623828081505401,3.141226125629978
2025-09-02,Non-Branded Search,CA,Google - Non-Branded Search - C03,368489,15650,3107.66,9247.4,Google,0.0424707386109219,0.19857252396166133,8.433521760486745,2.9756794501328976
2025-09-03,Non-Branded Search,CA,Google - Non-Branded Search - C03,360562,15192,2680.49,7382.48,Google,0.04213422379507546,0.17644088994207477,7.434199943421659,2.7541531585642924
2025-09-04,Non-Branded Search,CA,Google - Non-Branded Search - C03,134128,5519,985.3,3314.68,Google,0.0411472623165931,0.17852871897082803,7.3459680305379935,3.36413275144626
2025-09-05,Non-Branded Search,CA,Google - Non-Branded Search - C03,162082,7718,1441.09,4017.75,Google,0.04761787243494034,0.1867180616740088,8.891116842092273,2.7879938102408595
2025-09-06,Non-Branded Search,CA,Google - Non-Branded Search - C03,245460,11542,1083.8,3002.01,Google,0.04702191803145115,0.09390053716860162,4.415383361851218,2.7698929691825063
2025-09-07,Non-Branded Search,CA,Google - Non-Branded Search - C03,130493,5944,644.77,1924.49,Google,0.04555033603335045,0.10847409152086138,4.941031319687646,2.9847697628611756
2025-09-08,Non-Branded Search,CA,Google - Non-Branded Search - C03,150594,6242,1184.42,4114.24,Google,0.04144919452302217,0.18975008010253125,7.864987980928855,3.473632664088752
2025-09-09,Non-Branded Search,CA,Google - Non-Branded Search - C03,635248,27442,2173.66,5966.1,Google,0.04319887665919452,0.0792092413089425,3.4217502455733824,2.744725486046576
2025-09-10,Non-Branded Search,CA,Google - Non-Branded Search - C03,196862,8613,1117.47,3466.07,Google,0.043751460413893994,0.12974225008707768,5.6764129186943135,3.101711902780388
2025-09-11,Non-Branded Search,CA,Google - Non-Branded Search - C03,131401,5483,1213.27,3653.26,Google,0.041727231908432964,0.22127849717308043,9.233339167890655,3.011085743486611
2025-09-12,Non-Branded Search,CA,Google - Non-Branded Search - C03,245476,10513,1872.09,6338.57,Google,0.042826997343935864,0.178073813373918,7.626366732389317,3.385825467792681
2025-05-16,Non-Branded Search,NY,Google - Non-Branded Search - C04,248831,11928,1527.23,4424.44,Google,0.04793614943475692,0.12803739101274314,6.137619508823257,2.8970358099303968
2025-05-17,Non-Branded Search,NY,Google - Non-Branded Search - C04,162900,6676,671.04,1977.03,Google,0.04098219766728054,0.10051527860994607,4.119337016574586,2.946217811158798
2025-05-18,Non-Branded Search,NY,Google - Non-Branded Search - C04,192422,8105,1147.36,3363.37,Google,0.04212096329941483,0.1415619987661937,5.9627277546226525,2.931399037791103
2025-05-19,Non-Branded Search,NY,Google - Non-Branded Search - C04,109700,4969,1075.44,3035.74,Google,0.04529626253418414,0.2164298651640169,9.803463992707384,2.822788812021126
2025-05-20,Non-Branded Search,NY,Google - Non-Branded Search - C04,178591,7953,744.19,2628.13,Google,0.04453191930164454,0.09357349427888847,4.167007296000358,3.5315309262419543
2025-05-21,Non-Branded Search,NY,Google - Non-Branded Search - C04,214981,10128,1369.08,3785.32,Google,0.04711114005423735,0.13517772511848342,6.368376740270071,2.764863996260263
2025-05-22,Non-Branded Search,NY,Google - Non-Branded Search - C04,136560,6186,734.09,2679.6,Google,0.045298769771528996,0.11866957646298093,5.37558582308143,3.650233622580337
2025-05-23,Non-Branded Search,NY,Google - Non-Branded Search - C04,364427,16078,2521.03,8457.0,Google,0.04411857518789771,0.15679997512128374,6.917791491848847,3.3545812624205182
2025-05-24,Non-Branded Search,NY,Google - Non-Branded Search - C04,224569,9656,820.82,2652.61,Google,0.04299792046097191,0.08500621375310688,3.6550904176444656,3.231658585317122
2025-05-25,Non-Branded Search,NY,Google - Non-Branded Search - C04,151340,6609,1218.86,3592.0,Google,0.04366988238403595,0.18442426993493719,8.053786176820404,2.94701606419113
2025-05-26,Non-Branded Search,NY,Google - Non-Branded Search - C04,158864,7856,1139.86,3260.68,Google,0.049451102830093664,0.14509419551934827,7.175067982677007,2.8605969154106647
2025-05-27,Non-Branded Search,NY,Google - Non-Branded Search - C04,234344,11251,1242.49,3668.0,Google,0.0480106168709248,0.11043373922318016,5.301991943467723,2.95213643570572
2025-05-28,Non-Branded Search,NY,Google - Non-Branded Search - C04,117068,5360,624.65,1760.77,Google,0.045785355519868794,0.11653917910447761,5.335787747292172,2.8188105338989833
2025-05-29,Non-Branded Search,NY,Google - Non-Branded Search - C04,261719,12830,2396.54,7348.94,Google,0.04902204272521292,0.18679189399844115,9.156920208315025,3.066479174142722
2025-05-30,Non-Branded Search,NY,Google - Non-Branded Search - C04,225072,9565,928.06,2959.14,Google,0.04249751190730078,0.09702665969681129,4.123391625790858,3.18852229381721
2025-05-31,Non-Branded Search,NY,Google - Non-Branded Search - C04,192374,8468,955.72,3366.85,Google,0.04401842244793995,0.1128625413320737,4.968031022903303,3.522841417988532
2025-06-01,Non-Branded Search,NY,Google - Non-Branded Search - C04,323876,13253,2845.66,8713.95,Google,0.040919981721399545,0.21471817701652454,8.786263878768418,3.0621894393567755
2025-06-02,Non-Branded Search,NY,Google - Non-Branded Search - C04,210549,9374,1339.64,4227.8,Google,0.04452170278652475,0.1429101770855558,6.362604429372735,3.155922486638201
2025-06-03,Non-Branded Search,NY,Google - Non-Branded Search - C04,161945,8005,745.02,2197.9,Google,0.04943036215999259,0.09306933166770769,4.600450770323258,2.950122144371963
2025-06-04,Non-Branded Search,NY,Google - Non-Branded Search - C04,254529,11844,1471.59,4989.6,Google,0.04653300802659029,0.12424772036474163,5.781620169018069,3.390618310806679
2025-06-05,Non-Branded Search,NY,Google - Non-Branded Search - C04,190912,8570,976.95,2763.02,Google,0.04488979215554811,0.11399649941656943,5.117279165269863,2.8282102461743177
2025-06-06,Non-Branded Search,NY,Google - Non-Branded Search - C04,291050,12508,2978.54,9853.43,Google,0.04297543377426559,0.23813079629037415,10.233774265590105,3.3081409012469196
2025-06-07,Non-Branded Search,NY,Google - Non-Branded Search - C04,367235,15267,1336.7,4792.54,Google,0.04157283483328114,0.08755485688085413,3.6399036039593176,3.585351986234757
2025-06-08,Non-Branded Search,NY,Google - Non-Branded Search - C04,159514,6807,808.88,2503.68,Google,0.042673370362476024,0.11883061554282356,5.0709028674599095,3.0952428048659875
2025-06-09,Non-Branded Search,NY,Google - Non-Branded Search - C04,322044,15052,1243.84,3961.7,Google,0.04673895492541392,0.08263619452564443,3.8623293711418314,3.185055955749936
2025-06-10,Non-Branded Search,NY,Google - Non-Branded Search - C04,289372,13786,1286.45,3898.68,Google,0.047641098655018456,0.09331568257652692,4.445661639688705,3.0305725057328305
2025-06-11,Non-Branded Search,NY,Google - Non-Branded Search - C04,305648,13264,1236.5,3595.98,Google,0.04339632518452599,0.09322225572979494,4.045503324085222,2.9081924787707236
2025-06-12,Non-Branded Search,NY,Google - Non-Branded Search - C04,314046,13722,2444.5,7248.07,Google,0.0436942358762729,0.17814458533741437,7.78389153181381,2.965052157905502
2025-06-13,Non-Branded Search,NY,Google - Non-Branded Search - C04,302598,14498,1577.04,4539.34,Google,0.047911750903839416,0.10877638294937232,5.2116669640909725,2.878392431390453
2025-06-14,Non-Branded Search,NY,Google - Non-Branded Search - C04,264882,13006,2506.23,7734.34,Google,0.04910110917314125,0.192697985545133,9.46168482569597,3.0860455744285242
2025-06-15,Non-Branded Search,NY,Google - Non-Branded Search - C04,135973,6619,420.2,1135.91,Google,0.04867878181697837,0.06348390995618673,3.090319401645915,2.703260352213232
2025-06-16,Non-Branded Search,NY,Google - Non-Branded Search - C04,202496,9066,708.77,2146.09,Google,0.04477125474083439,0.07817891021398632,3.500167904551201,3.0279075017283468
2025-06-17,Non-Branded Search,NY,Google - Non-Branded Search - C04,280768,12372,927.01,2699.91,Google,0.04406485069523593,0.07492806336889751,3.301693925233645,2.9124928533672776
2025-06-18,Non-Branded Search,NY,Google - Non-Branded Search - C04,261556,12542,2616.2,7859.44,Google,0.04795149031182615,0.2085951203954712,10.002446894737647,3.004143414112071
2025-06-19,Non-Branded Search,NY,Google - Non-Branded Search - C04,352183,16703,2044.54,6127.72,Google,0.047427047869999406,0.1224055558881638,5.805334158661832,2.9971142653115126
2025-06-20,Non-Branded Search,NY,Google - Non-Branded Search - C04,217567,10281,2170.84,6538.18,Google,0.04725440898665698,0.21115066627759946,9.977799942086806,3.0118203091890696
2025-06-21,Non-Branded Search,NY,Google - Non-Branded Search - C04,123053,5975,928.46,2718.01,Google,0.048556313133365295,0.1553907949790795,7.545204099046752,2.9274389849858906
2025-06-22,Non-Branded Search,NY,Google - Non-Branded Search - C04,311752,15221,2699.13,8341.76,Google,0.048824065282660575,0.17732934761185207,8.657939644332675,3.0905365803055056
2025-06-23,Non-Branded Search,NY,Google - Non-Branded Search - C04,181267,7923,1463.45,4333.9,Google,0.043709003845156594,0.18470907484538684,8.073449662652331,2.9614267655198327
2025-06-24,Non-Branded Search,NY,Google - Non-Branded Search - C04,195147,8934,1789.19,5748.22,Google,0.045780872880443975,0.20026751734945153,9.168421753857348,3.212749903587657
2025-06-25,Non-Branded Search,NY,Google - Non-Branded Search - C04,361955,17817,3489.14,11936.99,Google,0.04922435109336796,0.19583207049447157,9.639706593361053,3.421184016691792
2025-06-26,Non-Branded Search,NY,Google - Non-Branded Search - C04,164855,7177,1396.33,4577.07,Google,0.043535227927572716,0.19455622126236588,8.470049437384368,3.277928569893936
2025-06-27,Non-Branded Search,NY,Google - Non-Branded Search - C04,108993,4556,415.76,1219.33,Google,0.0418008495958456,0.09125548726953468,3.8145568981494224,2.9327737156051565
2025-06-28,Non-Branded Search,NY,Google - Non-Branded Search - C04,340393,15937,2551.87,9333.78,Google,0.04681941168002867,0.16012235677982053,7.496834541250848,3.657623625027921
2025-06-29,Non-Branded Search,NY,Google - Non-Branded Search - C04,149321,7151,1391.34,3647.83,Google,0.047890115924752716,0.19456579499370716,9.317778477240308,2.6218106286026424
2025-06-30,Non-Branded Search,NY,Google - Non-Branded Search - C04,92193,4523,695.09,2327.14,Google,0.04906012387057586,0.15367897413221315,7.5395095072294,3.3479693277129576
2025-07-01,Non-Branded Search,NY,Google - Non-Branded Search - C04,357622,16225,2973.56,10167.51,Google,0.045369132771473794,0.18327026194144838,8.314812847084351,3.419305478954519
2025-07-02,Non-Branded Search,NY,Google - Non-Branded Search - C04,334268,13670,1328.51,4917.35,Google,0.04089532949609295,0.09718434528163862,3.9743858221546784,3.7014023229031023
2025-07-03,Non-Branded Search,NY,Google - Non-Branded Search - C04,165023,7498,1248.09,4249.24,Google,0.04543609072674718,0.16645638837023205,7.563127564036528,3.404594219968111
2025-07-04,Non-Branded Search,NY,Google - Non-Branded Search - C04,120465,5063,1051.9,2883.02,Google,0.04202880504710912,0.20776219632628878,8.7319968455568,2.7407738378172826
2025-07-05,Non-Branded Search,NY,Google - Non-Branded Search - C04,559502,27201,3205.22,8859.55,Google,0.04861644819857659,0.11783463843241057,5.728701595347291,2.7641004361635084
2025-07-06,Non-Branded Search,NY,Google - Non-Branded Search - C04,130082,5483,936.19,2908.58,Google,0.04215033594194431,0.1707441181834762,7.196921941544564,3.106826605710379
2025-07-07,Non-Branded Search,NY,Google - Non-Branded Search - C04,430325,18488,3244.22,10418.16,Google,0.042962876895369775,0.175477066205106,7.538999593330622,3.2112988638255113
2025-07-08,Non-Branded Search,NY,Google - Non-Branded Search - C04,312733,13376,3117.44,10977.79,Google,0.04277130971147912,0.2330622009569378,9.968375579168173,3.5214117994251697
2025-07-09,Non-Branded Search,NY,Google - Non-Branded Search - C04,434650,17741,4553.22,13709.86,Google,0.04081674910847809,0.2566495687954456,10.475601058322788,3.0110251646087822
2025-07-10,Non-Branded Search,NY,Google - Non-Branded Search - C04,131311,6203,739.79,2474.93,Google,0.047238997494497795,0.11926325971304207,5.6338768267700345,3.3454493842847293
2025-07-11,Non-Branded Search,NY,Google - Non-Branded Search - C04,224163,10002,2201.38,8160.74,Google,0.04461931719329238,0.22009398120375925,9.820443159665064,3.70710190880266
2025-07-12,Non-Branded Search,NY,Google - Non-Branded Search - C04,118639,5792,970.52,2760.67,Google,0.04882037104156306,0.1675621546961326,8.180446564788982,2.8445266455096236
2025-07-13,Non-Branded Search,NY,Google - Non-Branded Search - C04,129244,5548,1117.53,3145.68,Google,0.04292655751911114,0.2014293439077145,8.646668317291326,2.814850608037368
2025-07-14,Non-Branded Search,NY,Google - Non-Branded Search - C04,218374,10792,1539.23,5742.63,Google,0.04941980272376748,0.14262694588584138,7.04859552877174,3.7308459424517455
2025-07-15,Non-Branded Search,NY,Google - Non-Branded Search - C04,148771,7281,1043.98,3201.55,Google,0.048940989843450675,0.1433841505287735,7.017362254740507,3.0666775225579035
2025-07-16,Non-Branded Search,NY,Google - Non-Branded Search - C04,261102,12278,2152.28,7827.17,Google,0.04702376848894302,0.17529565075745238,8.243062098337049,3.63668760570186
2025-07-17,Non-Branded Search,NY,Google - Non-Branded Search - C04,306583,13240,1474.76,4730.0,Google,0.043185695227719735,0.11138670694864049,4.81031237870332,3.2073015270281267
2025-07-18,Non-Branded Search,NY,Google - Non-Branded Search - C04,145211,6616,540.61,1625.82,Google,0.04556128667938379,0.08171251511487304,3.722927326442212,3.007380551599119
2025-07-19,Non-Branded Search,NY,Google - Non-Branded Search - C04,155794,7140,1299.08,4680.89,Google,0.04582974954106063,0.1819439775910364,8.338446923501547,3.603234596791576
2025-07-20,Non-Branded Search,NY,Google - Non-Branded Search - C04,174460,8433,1184.23,3932.93,Google,0.04833772784592457,0.1404280801612712,6.787974320761206,3.3210862754701367
2025-07-21,Non-Branded Search,NY,Google - Non-Branded Search - C04,190774,8016,1400.75,4433.01,Google,0.04201830438110015,0.17474426147704591,7.342457567593068,3.1647403176869537
2025-07-22,Non-Branded Search,NY,Google - Non-Branded Search - C04,145064,7074,1416.81,4144.78,Google,0.04876468317432306,0.20028413910093298,9.766792588099046,2.9254310740325096
2025-07-23,Non-Branded Search,NY,Google - Non-Branded Search - C04,144615,5912,1037.25,2936.25,Google,0.040880959789786675,0.1754482408660352,7.172492480033192,2.8308026030368763
2025-07-24,Non-Branded Search,NY,Google - Non-Branded Search - C04,127870,5410,906.58,2626.97,Google,0.04230859466645812,0.16757486136783734,7.089856885899742,2.8976703655496476
2025-07-25,Non-Branded Search,NY,Google - Non-Branded Search - C04,122007,5921,1308.64,3872.08,Google,0.0485300023769128,0.22101672014862356,10.725941954150171,2.958858051106492
2025-07-26,Non-Branded Search,NY,Google - Non-Branded Search - C04,380931,15863,1139.89,3883.91,Google,0.04164271219722207,0.07185841265838745,2.9923791972824474,3.4072673679039203
2025-07-27,Non-Branded Search,NY,Google - Non-Branded Search - C04,402821,18850,2301.66,7339.27,Google,0.04679497841473012,0.12210397877984085,5.713853051355317,3.188685557380326
2025-07-28,Non-Branded Search,NY,Google - Non-Branded Search - C04,371927,16063,1837.2,5967.35,Google,0.04318858270574602,0.11437464981634814,4.93967902303409,3.248067711735249
2025-07-29,Non-Branded Search,NY,Google - Non-Branded Search - C04,315138,13206,1500.07,5157.41,Google,0.041905450945300154,0.11359003483265181,4.760041632554627,3.438112888065224
2025-07-30,Non-Branded Search,NY,Google - Non-Branded Search - C04,419827,17290,2202.62,7166.89,Google,0.04118363040014101,0.12739271255060727,5.2464943893556155,3.253802290000091
2025-07-31,Non-Branded Search,NY,Google - Non-Branded Search - C04,161331,7248,637.98,2272.73,Google,0.04492626959480819,0.08802152317880794,3.9544786804767837,3.5623844007649144
2025-08-01,Non-Branded Search,NY,Google - Non-Branded Search - C04,227471,9333,1232.0,4003.43,Google,0.04102940594625249,0.13200471445408765,5.416075016155905,3.2495373376623373
2025-08-02,Non-Branded Search,NY,Google - Non-Branded Search - C04,157331,7430,1061.27,3652.9,Google,0.04722527664605195,0.14283580080753702,6.745460208096307,3.4420081600346757
2025-08-03,Non-Branded Search,NY,Google - Non-Branded Search - C04,298606,13748,1667.64,5204.33,Google,0.046040601997280696,0.12130055280768112,5.584750473868576,3.1207754671271974
2025-08-04,Non-Branded Search,NY,Google - Non-Branded Search - C04,265813,12607,1712.98,5824.06,Google,0.047428079138341614,0.13587530736892203,6.444304830839726,3.399957967985616
2025-08-05,Non-Branded Search,NY,Google - Non-Branded Search - C04,196339,8884,1585.42,5526.4,Google,0.045248269574562364,0.17845790184601532,8.07491125043929,3.4857640246748494
2025-08-06,Non-Branded Search,NY,Google - Non-Branded Search - C04,312204,14408,2527.74,7060.38,Google,0.046149312628922114,0.17544003331482508,8.096436945074375,2.7931591065536807
2025-08-07,Non-Branded Search,NY,Google - Non-Branded Search - C04,264305,12638,1782.36,4862.43,Google,0.0478159701859594,0.14103180883051114,6.743572766311647,2.7280852353059992
2025-08-08,Non-Branded Search,NY,Google - Non-Branded Search - C04,195106,8124,1533.91,5213.37,Google,0.0416389039804004,0.1888121614967996,7.8619314628970915,3.398745689121265
2025-08-09,Non-Branded Search,NY,Google - Non-Branded Search - C04,218208,9942,1544.09,5158.46,Google,0.04556203255609327,0.15530979682156507,7.076230019064379,3.340776768193564
2025-08-10,Non-Branded Search,NY,Google - Non-Branded Search - C04,231652,9590,2125.89,6016.06,Google,0.041398304353081346,0.22167778936392074,9.17708459240585,2.829901829351472
2025-08-11,Non-Branded Search,NY,Google - Non-Branded Search - C04,106519,5138,592.1,1616.04,Google,0.04823552605638431,0.11523939275982874,5.558632732188624,2.7293362607667624
2025-08-12,Non-Branded Search,NY,Google - Non-Branded Search - C04,205250,8755,834.53,2947.07,Google,0.042655298416565166,0.09532038834951456,4.0659196102314255,3.5314128910883973
2025-08-13,Non-Branded Search,NY,Google - Non-Branded Search - C04,197652,8399,1349.5,4348.86,Google,0.042493878129237245,0.1606738897487796,6.827656689535143,3.2225713227121155
2025-08-14,Non-Branded Search,NY,Google - Non-Branded Search - C04,133891,6547,1114.29,3307.07,Google,0.04889798418116229,0.17019856422789062,8.32236670127193,2.9678719184413396
2025-08-15,Non-Branded Search,NY,Google - Non-Branded Search - C04,196256,8103,628.92,2123.47,Google,0.04128790966900375,0.07761569788967049,3.2045899233654005,3.3763753736564266
2025-08-16,Non-Branded Search,NY,Google - Non-Branded Search - C04,221242,10348,1618.16,5779.55,Google,0.04677231267119263,0.15637417858523386,7.313981974489473,3.5716801799574824
2025-08-17,Non-Branded Search,NY,Google - Non-Branded Search - C04,106551,4329,954.65,3471.81,Google,0.0406284314553594,0.22052437052437052,8.959559272085668,3.636735976535903
2025-08-18,Non-Branded Search,NY,Google - Non-Branded Search - C04,272736,12634,1913.7,6615.92,Google,0.04632318432476827,0.1514722178249169,7.016675466385076,3.4571353921722316
